Module,File,Class,Method,Line,Args,Async,Decorators
ciris_engine,ciris_engine/logic/adapters/discord/discord_channel_manager.py,DiscordChannelManager,attach_to_client,161,self|client,False,
ciris_engine,ciris_engine/logic/adapters/discord/discord_channel_manager.py,DiscordChannelManager,get_client_info,173,self,False,
ciris_engine,ciris_engine/logic/adapters/discord/discord_channel_manager.py,DiscordChannelManager,get_channel_info,193,self|channel_id,True,
ciris_engine,ciris_engine/logic/adapters/discord/discord_reaction_handler.py,ApprovalRequest,__init__,23,self|message_id|channel_id|request_type|context|timeout_seconds,False,
ciris_engine,ciris_engine/logic/adapters/discord/discord_reaction_handler.py,DiscordReactionHandler,__init__,42,self|client|time_service,False,
ciris_engine,ciris_engine/logic/adapters/discord/discord_reaction_handler.py,DiscordReactionHandler,set_client,60,self|client,False,
ciris_engine,ciris_engine/logic/adapters/discord/discord_reaction_handler.py,DiscordReactionHandler,request_approval,68,self|channel_id|message|request_type|context|timeout_seconds|callback,True,
ciris_engine,ciris_engine/logic/adapters/discord/discord_reaction_handler.py,DiscordReactionHandler,handle_reaction,125,self|payload,True,
ciris_engine,ciris_engine/logic/adapters/discord/discord_reaction_handler.py,DiscordReactionHandler,_handle_timeout,176,self|approval,True,
ciris_engine,ciris_engine/logic/adapters/discord/discord_reaction_handler.py,DiscordReactionHandler,_update_approval_message,200,self|approval,True,
ciris_engine,ciris_engine/logic/adapters/discord/discord_reaction_handler.py,DiscordReactionHandler,get_pending_approvals,231,self,False,
ciris_engine,ciris_engine/logic/adapters/discord/discord_reaction_handler.py,DiscordReactionHandler,clear_pending_approvals,239,self,False,
ciris_engine,ciris_engine/logic/adapters/discord/discord_connection_manager.py,DiscordConnectionManager,__init__,27,self|token|client|time_service|max_reconnect_attempts|base_reconnect_delay|max_reconnect_delay,False,
ciris_engine,ciris_engine/logic/adapters/discord/discord_connection_manager.py,DiscordConnectionManager,set_client,67,self|client,False,
ciris_engine,ciris_engine/logic/adapters/discord/discord_connection_manager.py,DiscordConnectionManager,_setup_event_handlers,76,self,False,
ciris_engine,ciris_engine/logic/adapters/discord/discord_connection_manager.py,DiscordConnectionManager,_handle_connected,110,self,True,
ciris_engine,ciris_engine/logic/adapters/discord/discord_connection_manager.py,DiscordConnectionManager,_handle_disconnected,124,self|error,True,
ciris_engine,ciris_engine/logic/adapters/discord/discord_connection_manager.py,DiscordConnectionManager,_handle_failed,150,self|reason,True,
ciris_engine,ciris_engine/logic/adapters/discord/discord_connection_manager.py,DiscordConnectionManager,_reconnect,165,self,True,
ciris_engine,ciris_engine/logic/adapters/discord/discord_connection_manager.py,DiscordConnectionManager,connect,202,self,True,
ciris_engine,ciris_engine/logic/adapters/discord/discord_connection_manager.py,DiscordConnectionManager,disconnect,235,self,True,
ciris_engine,ciris_engine/logic/adapters/discord/discord_connection_manager.py,DiscordConnectionManager,is_connected,248,self,False,
ciris_engine,ciris_engine/logic/adapters/discord/discord_connection_manager.py,DiscordConnectionManager,get_connection_info,259,self,False,
ciris_engine,ciris_engine/logic/adapters/discord/discord_connection_manager.py,DiscordConnectionManager,wait_until_ready,282,self|timeout,True,
ciris_engine,ciris_engine/logic/adapters/discord/discord_thread_manager.py,DiscordThreadManager,__init__,27,self|client|time_service|auto_archive_duration,False,
ciris_engine,ciris_engine/logic/adapters/discord/discord_thread_manager.py,DiscordThreadManager,set_client,50,self|client,False,
ciris_engine,ciris_engine/logic/adapters/discord/discord_thread_manager.py,DiscordThreadManager,create_thread,58,self|channel_id|name|thread_type|initial_message|metadata,True,
ciris_engine,ciris_engine/logic/adapters/discord/discord_thread_manager.py,DiscordThreadManager,get_or_create_thread,127,self|channel_id|name|thread_type|metadata,True,
ciris_engine,ciris_engine/logic/adapters/discord/discord_thread_manager.py,DiscordThreadManager,send_to_thread,169,self|thread|content|embed,True,
ciris_engine,ciris_engine/logic/adapters/discord/discord_thread_manager.py,DiscordThreadManager,create_guidance_thread,187,self|channel_id|context,True,
ciris_engine,ciris_engine/logic/adapters/discord/discord_thread_manager.py,DiscordThreadManager,create_task_thread,216,self|channel_id|task,True,
ciris_engine,ciris_engine/logic/adapters/discord/discord_thread_manager.py,DiscordThreadManager,archive_old_threads,244,self|hours,True,
ciris_engine,ciris_engine/logic/adapters/discord/discord_thread_manager.py,DiscordThreadManager,get_thread_info,289,self|thread_id,False,
ciris_engine,ciris_engine/logic/adapters/discord/discord_thread_manager.py,DiscordThreadManager,get_active_threads,300,self|thread_type,False,
ciris_engine,ciris_engine/logic/adapters/discord/discord_thread_manager.py,DiscordThreadManager,close_thread,320,self|thread|reason,True,
ciris_engine,ciris_engine/logic/adapters/discord/discord_rate_limiter.py,RateLimitBucket,__init__,15,self|limit|window,False,
ciris_engine,ciris_engine/logic/adapters/discord/discord_rate_limiter.py,RateLimitBucket,acquire,28,self,True,
ciris_engine,ciris_engine/logic/adapters/discord/discord_rate_limiter.py,RateLimitBucket,update_from_headers,51,self|remaining|reset_at,False,
ciris_engine,ciris_engine/logic/adapters/discord/discord_rate_limiter.py,DiscordRateLimiter,__init__,90,self|safety_margin,False,
ciris_engine,ciris_engine/logic/adapters/discord/discord_rate_limiter.py,DiscordRateLimiter,acquire,109,self|endpoint|method,True,
ciris_engine,ciris_engine/logic/adapters/discord/discord_rate_limiter.py,DiscordRateLimiter,update_from_response,135,self|endpoint|headers,False,
ciris_engine,ciris_engine/logic/adapters/discord/discord_rate_limiter.py,DiscordRateLimiter,handle_rate_limit_response,160,self|endpoint|retry_after,True,
ciris_engine,ciris_engine/logic/adapters/discord/discord_rate_limiter.py,DiscordRateLimiter,_normalize_endpoint,176,self|endpoint,False,
ciris_engine,ciris_engine/logic/adapters/discord/discord_rate_limiter.py,DiscordRateLimiter,_get_or_create_bucket,210,self|bucket_key,True,
ciris_engine,ciris_engine/logic/adapters/discord/discord_rate_limiter.py,DiscordRateLimiter,_wait_and_log,228,self|wait_time|bucket_type|endpoint,True,
ciris_engine,ciris_engine/logic/adapters/discord/discord_rate_limiter.py,DiscordRateLimiter,get_stats,242,self,False,
ciris_engine,ciris_engine/logic/adapters/discord/discord_rate_limiter.py,DiscordRateLimiter,reset_stats,257,self,False,
ciris_engine,ciris_engine/logic/adapters/discord/discord_observer.py,DiscordObserver,__init__,28,self|monitored_channel_ids|deferral_channel_id|wa_user_ids|memory_service|agent_id|bus_manager|filter_service|secrets_service|communication_service|time_service,False,
ciris_engine,ciris_engine/logic/adapters/discord/discord_observer.py,DiscordObserver,_send_deferral_message,65,self|content,True,
ciris_engine,ciris_engine/logic/adapters/discord/discord_observer.py,DiscordObserver,start,81,self,True,
ciris_engine,ciris_engine/logic/adapters/discord/discord_observer.py,DiscordObserver,stop,85,self,True,
ciris_engine,ciris_engine/logic/adapters/discord/discord_observer.py,DiscordObserver,handle_incoming_message,89,self|msg,True,
ciris_engine,ciris_engine/logic/adapters/discord/discord_observer.py,DiscordObserver,_handle_priority_observation,177,self|msg|filter_result,True,
ciris_engine,ciris_engine/logic/adapters/discord/discord_observer.py,DiscordObserver,_create_task_context_with_extras,193,self|msg|extras,False,
ciris_engine,ciris_engine/logic/adapters/discord/discord_observer.py,DiscordObserver,_handle_passive_observation,224,self|msg,True,
ciris_engine,ciris_engine/logic/adapters/discord/discord_observer.py,DiscordObserver,_add_to_feedback_queue,239,self|msg,True,
ciris_engine,ciris_engine/logic/adapters/discord/adapter.py,DiscordPlatform,__init__,23,self|runtime,False,
ciris_engine,ciris_engine/logic/adapters/discord/adapter.py,DiscordPlatform,get_channel_info,117,self,False,
ciris_engine,ciris_engine/logic/adapters/discord/adapter.py,DiscordPlatform,_handle_discord_message_event,128,self|msg,True,
ciris_engine,ciris_engine/logic/adapters/discord/adapter.py,DiscordPlatform,get_services_to_register,138,self,False,
ciris_engine,ciris_engine/logic/adapters/discord/adapter.py,DiscordPlatform,start,169,self,True,
ciris_engine,ciris_engine/logic/adapters/discord/adapter.py,DiscordPlatform,run_lifecycle,177,self|agent_run_task,True,
ciris_engine,ciris_engine/logic/adapters/discord/adapter.py,DiscordPlatform,stop,243,self,True,
ciris_engine,ciris_engine/logic/adapters/discord/discord_adapter.py,DiscordAdapter,__init__,52,self|token|tool_registry|bot|on_message|time_service|bus_manager|config,False,
ciris_engine,ciris_engine/logic/adapters/discord/discord_adapter.py,DiscordAdapter,_retry_discord_operation,98,self|operation,True,
ciris_engine,ciris_engine/logic/adapters/discord/discord_adapter.py,DiscordAdapter,_emit_telemetry,130,self|metric_name|value|tags,True,
ciris_engine,ciris_engine/logic/adapters/discord/discord_adapter.py,DiscordAdapter,send_message,159,self|channel_id|content,True,
ciris_engine,ciris_engine/logic/adapters/discord/discord_adapter.py,DiscordAdapter,fetch_messages,227,self|channel_id|limit,True,
ciris_engine,ciris_engine/logic/adapters/discord/discord_adapter.py,DiscordAdapter,fetch_guidance,246,self|context,True,
ciris_engine,ciris_engine/logic/adapters/discord/discord_adapter.py,DiscordAdapter,check_authorization,310,self|wa_id|action|resource,True,
ciris_engine,ciris_engine/logic/adapters/discord/discord_adapter.py,DiscordAdapter,request_approval,347,self|action|context,True,
ciris_engine,ciris_engine/logic/adapters/discord/discord_adapter.py,DiscordAdapter,get_guidance,466,self|request,True,
ciris_engine,ciris_engine/logic/adapters/discord/discord_adapter.py,DiscordAdapter,get_pending_deferrals,488,self|wa_id,True,
ciris_engine,ciris_engine/logic/adapters/discord/discord_adapter.py,DiscordAdapter,resolve_deferral,533,self|deferral_id|response,True,
ciris_engine,ciris_engine/logic/adapters/discord/discord_adapter.py,DiscordAdapter,grant_permission,555,self|wa_id|permission|resource,True,
ciris_engine,ciris_engine/logic/adapters/discord/discord_adapter.py,DiscordAdapter,revoke_permission,596,self|wa_id|permission|resource,True,
ciris_engine,ciris_engine/logic/adapters/discord/discord_adapter.py,DiscordAdapter,list_permissions,631,self|wa_id,True,
ciris_engine,ciris_engine/logic/adapters/discord/discord_adapter.py,DiscordAdapter,send_deferral,658,self|deferral,True,
ciris_engine,ciris_engine/logic/adapters/discord/discord_adapter.py,DiscordAdapter,send_deferral_legacy,747,self|context,True,
ciris_engine,ciris_engine/logic/adapters/discord/discord_adapter.py,DiscordAdapter,execute_tool,764,self|tool_name|parameters,True,
ciris_engine,ciris_engine/logic/adapters/discord/discord_adapter.py,DiscordAdapter,get_tool_info,790,self|tool_name,True,
ciris_engine,ciris_engine/logic/adapters/discord/discord_adapter.py,DiscordAdapter,get_all_tool_info,794,self,True,
ciris_engine,ciris_engine/logic/adapters/discord/discord_adapter.py,DiscordAdapter,get_tool_result,798,self|correlation_id|timeout,True,
ciris_engine,ciris_engine/logic/adapters/discord/discord_adapter.py,DiscordAdapter,get_tool_schema,802,self|tool_name,True,
ciris_engine,ciris_engine/logic/adapters/discord/discord_adapter.py,DiscordAdapter,list_tools,813,self,True,
ciris_engine,ciris_engine/logic/adapters/discord/discord_adapter.py,DiscordAdapter,get_available_tools,817,self,True,
ciris_engine,ciris_engine/logic/adapters/discord/discord_adapter.py,DiscordAdapter,validate_parameters,821,self|tool_name|parameters,True,
ciris_engine,ciris_engine/logic/adapters/discord/discord_adapter.py,DiscordAdapter,get_capabilities,825,self,False,
ciris_engine,ciris_engine/logic/adapters/discord/discord_adapter.py,DiscordAdapter,get_status,846,self,False,
ciris_engine,ciris_engine/logic/adapters/discord/discord_adapter.py,DiscordAdapter,_send_output,865,self|channel_id|content,True,
ciris_engine,ciris_engine/logic/adapters/discord/discord_adapter.py,DiscordAdapter,_on_message,875,self|message,True,
ciris_engine,ciris_engine/logic/adapters/discord/discord_adapter.py,DiscordAdapter,attach_to_client,894,self|client,False,
ciris_engine,ciris_engine/logic/adapters/discord/discord_adapter.py,DiscordAdapter,on_raw_reaction_add,905,self|payload,True,
ciris_engine,ciris_engine/logic/adapters/discord/discord_adapter.py,DiscordAdapter,start,917,self,True,
ciris_engine,ciris_engine/logic/adapters/discord/discord_adapter.py,DiscordAdapter,stop,965,self,True,
ciris_engine,ciris_engine/logic/adapters/discord/discord_adapter.py,DiscordAdapter,is_healthy,993,self,True,
ciris_engine,ciris_engine/logic/adapters/discord/discord_adapter.py,DiscordAdapter,_setup_connection_callbacks,1000,self,False,
ciris_engine,ciris_engine/logic/adapters/discord/discord_adapter.py,DiscordAdapter,_client,1076,self,False,property
ciris_engine,ciris_engine/logic/adapters/discord/discord_audit.py,DiscordAuditLogger,__init__,19,self|time_service|audit_service,False,
ciris_engine,ciris_engine/logic/adapters/discord/discord_audit.py,DiscordAuditLogger,set_audit_service,35,self|audit_service,False,
ciris_engine,ciris_engine/logic/adapters/discord/discord_audit.py,DiscordAuditLogger,log_operation,43,self|operation|actor|context|success|error_message,True,
ciris_engine,ciris_engine/logic/adapters/discord/discord_audit.py,DiscordAuditLogger,log_message_sent,92,self|channel_id|author_id|message_content|correlation_id,True,
ciris_engine,ciris_engine/logic/adapters/discord/discord_audit.py,DiscordAuditLogger,log_message_received,116,self|channel_id|author_id|author_name|message_id,True,
ciris_engine,ciris_engine/logic/adapters/discord/discord_audit.py,DiscordAuditLogger,log_guidance_request,136,self|channel_id|requester_id|context|guidance_received,True,
ciris_engine,ciris_engine/logic/adapters/discord/discord_audit.py,DiscordAuditLogger,log_approval_request,157,self|channel_id|requester_id|action|approval_status|approver_id,True,
ciris_engine,ciris_engine/logic/adapters/discord/discord_audit.py,DiscordAuditLogger,log_permission_change,180,self|admin_id|target_id|permission|action|guild_id,True,
ciris_engine,ciris_engine/logic/adapters/discord/discord_audit.py,DiscordAuditLogger,log_tool_execution,201,self|user_id|tool_name|parameters|success|execution_time_ms|error,True,
ciris_engine,ciris_engine/logic/adapters/discord/discord_audit.py,DiscordAuditLogger,log_connection_event,226,self|event_type|guild_count|user_count|error,True,
ciris_engine,ciris_engine/logic/adapters/discord/discord_guidance_handler.py,DiscordGuidanceHandler,__init__,16,self|client|time_service|memory_service,False,
ciris_engine,ciris_engine/logic/adapters/discord/discord_guidance_handler.py,DiscordGuidanceHandler,set_client,36,self|client,False,
ciris_engine,ciris_engine/logic/adapters/discord/discord_guidance_handler.py,DiscordGuidanceHandler,set_memory_service,44,self|memory_service,False,
ciris_engine,ciris_engine/logic/adapters/discord/discord_guidance_handler.py,DiscordGuidanceHandler,_is_registered_wa,52,self|discord_id,True,
ciris_engine,ciris_engine/logic/adapters/discord/discord_guidance_handler.py,DiscordGuidanceHandler,_check_discord_roles,93,self|discord_id,True,
ciris_engine,ciris_engine/logic/adapters/discord/discord_guidance_handler.py,DiscordGuidanceHandler,fetch_guidance_from_channel,118,self|deferral_channel_id|context,True,
ciris_engine,ciris_engine/logic/adapters/discord/discord_guidance_handler.py,DiscordGuidanceHandler,send_deferral_to_channel,183,self|deferral_channel_id|thought_id|reason|context,True,
ciris_engine,ciris_engine/logic/adapters/discord/discord_guidance_handler.py,DiscordGuidanceHandler,_build_deferral_report,245,self|thought_id|reason|context,False,
ciris_engine,ciris_engine/logic/adapters/discord/discord_guidance_handler.py,DiscordGuidanceHandler,_truncate_text,290,self|text|max_length,False,
